frame_id,player_id,joint_0_x_m,joint_0_y_m,joint_0_z_m,joint_1_x_m,joint_1_y_m,joint_1_z_m,joint_2_x_m,joint_2_y_m,joint_2_z_m,joint_3_x_m,joint_3_y_m,joint_3_z_m,joint_4_x_m,joint_4_y_m,joint_4_z_m,joint_5_x_m,joint_5_y_m,joint_5_z_m,joint_6_x_m,joint_6_y_m,joint_6_z_m,joint_7_x_m,joint_7_y_m,joint_7_z_m,joint_8_x_m,joint_8_y_m,joint_8_z_m,joint_9_x_m,joint_9_y_m,joint_9_z_m,joint_10_x_m,joint_10_y_m,joint_10_z_m,joint_11_x_m,joint_11_y_m,joint_11_z_m,joint_12_x_m,joint_12_y_m,joint_12_z_m,joint_13_x_m,joint_13_y_m,joint_13_z_m,joint_14_x_m,joint_14_y_m,joint_14_z_m,joint_15_x_m,joint_15_y_m,joint_15_z_m,joint_16_x_m,joint_16_y_m,joint_16_z_m
618,player_1,1.4422231,-1.0282705,-0.02858232,1.6267173,-0.8210937,-0.050031684,1.4258329,-0.7063176,-0.06371402,1.5623966,-0.7800486,0.064838625,1.2829005,-0.26450294,-0.30623308,1.2411139,-1.3859528,-0.07965928,1.4404019,-0.89829373,-0.4144736,1.5586057,-1.08057,-0.0054383352,1.5754592,-0.80888176,-0.14009187,1.6985745,-0.607829,-0.29070777,1.874156,-1.3940904,-0.12825352,1.5458192,-1.025311,0.44243678,1.2055829,-0.42969614,-0.23212749,1.6957684,-0.7989179,-0.070569105,1.4154857,-0.3659339,0.38295385,1.7164694,-1.0981048,0.18390808,1.486191,-1.213636,-0.103908084
619,player_0,1.9726629,10.046333,-0.08143366,1.8058404,10.137934,-0.040943332,1.9760485,10.546075,-0.3463233,2.3523202,10.6229105,0.055376723,1.3738824,10.847922,-0.80328023,1.2377348,8.984407,-0.2688708,1.7228779,9.811147,-0.5213854,2.1182907,9.71531,0.072124675,2.3363984,10.313974,0.0069318265,2.3323333,10.390709,-0.28081995,2.4915795,9.104181,-0.0015082806,2.3293986,9.896439,0.918931,1.3590627,10.716034,-0.14011315,2.053771,10.530102,0.20373118,1.8583367,11.198185,0.7830823,2.3797915,9.513763,0.24932468,1.850043,9.866534,-0.16932467
619,player_1,1.470377,-1.02294,-0.070007905,1.7021738,-0.73247313,-0.091486074,1.4477367,-0.5998049,-0.11213253,1.5645232,-0.70683426,0.073031254,1.3087208,-0.050661445,-0.37451345,1.2701484,-1.3994693,-0.11004958,1.4254268,-0.82673514,-0.5642698,1.5918554,-1.0430703,-0.05981788,1.6233615,-0.7446425,-0.16090435,1.7769463,-0.49346286,-0.38484943,1.970195,-1.4418722,-0.1871993,1.5634663,-1.021875,0.47624204,1.1930009,-0.2836588,-0.36373684,1.7555115,-0.75368404,-0.10105034,1.4630599,-0.19941866,0.42534322,1.781906,-1.0646251,0.21193922,1.5180454,-1.2214438,-0.1319392
620,player_0,2.0083432,10.174163,-0.1633209,1.8466697,10.216799,-0.12380689,2.0260801,10.714397,-0.4631795,2.4724789,10.815789,0.010444954,1.3131882,11.080652,-0.9440532,1.1877213,8.906125,-0.34097075,1.7305684,9.824325,-0.6336499,2.2286267,9.779542,-0.013389625,2.4482841,10.458334,-0.061836608,2.4316616,10.463249,-0.31877202,2.6671572,9.007541,-0.035953633,2.3670468,9.929998,0.976161,1.2789471,10.938172,-0.21274489,2.1400588,10.701023,0.22351184,1.9274321,11.469418,0.86157733,2.491103,9.549063,0.27941415,1.9177706,9.8931675,-0.19941416
620,player_1,1.5496714,-1.0151064,-0.11784486,1.8140199,-0.6698617,-0.15745449,1.5141654,-0.5175196,-0.19184676,1.5626268,-0.6210591,0.052237928,1.3279171,0.17069626,-0.4409507,1.3157684,-1.4180328,-0.15346834,1.4032655,-0.75050014,-0.73736066,1.678555,-1.0101312,-0.13274586,1.66953,-0.709013,-0.22183901,1.8497944,-0.39919293,-0.49418283,2.123673,-1.4697565,-0.26047644,1.5857611,-1.0565149,0.47663343,1.1507857,-0.14392745,-0.51556224,1.869818,-0.69923115,-0.17339164,1.560056,-0.019925117,0.46610948,1.8521894,-1.0208682,0.24165604,1.5611064,-1.2344047,-0.16165602
621,player_0,2.0070817,10.164493,-0.16090307,1.8413224,10.206608,-0.12166835,2.0277169,10.707426,-0.4653161,2.4718587,10.807433,0.015065372,1.3075236,11.075888,-0.9476054,1.17974,8.891839,-0.3421569,1.7298256,9.8175,-0.6353487,2.2246785,9.768188,-0.01110889,2.4473548,10.455092,-0.057462797,2.432683,10.458229,-0.31671467,2.6679468,8.995842,-0.038181543,2.3714771,9.9197855,0.98037827,1.2773974,10.934778,-0.21436211,2.1372087,10.696511,0.2285896,1.9236782,11.466461,0.8701031,2.4892378,9.537511,0.2788813,1.915494,9.882036,-0.19888133
621,player_1,1.5474716,-1.0148515,-0.11761716,1.8111585,-0.6719612,-0.15397921,1.5143173,-0.5211142,-0.1884433,1.5631361,-0.62199605,0.0519989,1.3232031,0.16383624,-0.43516523,1.315639,-1.4182963,-0.15027925,1.4023447,-0.75482976,-0.7322978,1.6773672,-1.0111257,-0.1304538,1.6668882,-0.70966953,-0.2198765,1.8474239,-0.40415403,-0.48739615,2.1186905,-1.4708087,-0.25617087,1.58311,-1.0574937,0.47803643,1.1475269,-0.14682257,-0.51029414,1.8690084,-0.7015203,-0.16869476,1.5575628,-0.02435726,0.466643,1.8501177,-1.0208018,0.23979309,1.5589896,-1.2330525,-0.15979308
622,player_0,2.0705223,10.231653,-0.18591651,1.8674172,10.187969,-0.17810121,2.1123414,10.797567,-0.5718982,2.6320071,10.91388,-0.0020077676,1.2281187,11.201626,-1.09297,1.098346,8.720503,-0.3931649,1.7590482,9.782805,-0.7019268,2.3405833,9.725749,-0.07488716,2.5808294,10.531343,-0.12296525,2.5847292,10.44949,-0.32750127,2.8585148,8.818125,-0.04007919,2.4328318,9.847813,1.0715926,1.2078776,11.077944,-0.27177364,2.218086,10.80664,0.2812272,2.0220325,11.675058,0.9855795,2.605071,9.458972,0.31370306,1.971223,9.834209,-0.23370305
622,player_1,1.6606566,-0.96521527,-0.15390348,1.9259018,-0.5804735,-0.2106593,1.6096107,-0.39905974,-0.26262853,1.5921409,-0.5124982,0.026990972,1.3782647,0.37383533,-0.4871493,1.3627661,-1.3752396,-0.20953676,1.4186616,-0.6378198,-0.8740581,1.796488,-0.9403273,-0.185355,1.7296432,-0.6472604,-0.27750334,1.9226502,-0.28964573,-0.57650024,2.2653527,-1.4173117,-0.29549766,1.6660619,-1.0272439,0.47480375,1.1472492,-0.019976497,-0.6295919,1.9739515,-0.61118436,-0.23022962,1.6895036,0.14435655,0.52059686,1.9554852,-0.96215683,0.26672798,1.6084799,-1.1955156,-0.186728
623,player_0,2.1590667,10.257902,-0.20484233,1.9207467,10.168632,-0.13397023,2.2455301,10.771648,-0.57351243,2.735712,10.892299,0.04126654,1.2958682,11.211878,-1.0693567,1.189936,8.737581,-0.36508036,1.8718007,9.784016,-0.63230485,2.4752908,9.755671,-0.094435826,2.7023458,10.600716,-0.1295811,2.75156,10.413059,-0.23210725,2.995843,8.841066,0.007202372,2.5447323,9.828542,1.0697012,1.3491718,11.097013,-0.26975328,2.242994,10.810268,0.34894806,2.1655118,11.674246,1.0474169,2.7021449,9.472869,0.2930617,2.0789728,9.877899,-0.21306169
623,player_1,1.7487421,-0.94322264,-0.13202128,1.9531361,-0.5698023,-0.22456346,1.6904081,-0.43926355,-0.23331337,1.6599188,-0.5401131,0.027452894,1.4777713,0.23098081,-0.44443178,1.4513066,-1.329252,-0.22418419,1.4439875,-0.65160733,-0.82587576,1.8943715,-0.90902776,-0.18955454,1.7590287,-0.6954743,-0.24431647,1.95987,-0.3591173,-0.5202364,2.2973933,-1.3688962,-0.2630716,1.7363709,-1.0096937,0.4034668,1.2428378,-0.13161862,-0.5928782,2.0336773,-0.6666602,-0.1920341,1.7992423,0.0653469,0.514032,2.0479982,-0.929983,0.2817257,1.647062,-1.1675793,-0.2017257
624,player_0,2.2507381,10.328649,-0.16285264,2.0334005,10.207385,-0.09238359,2.3836746,10.775496,-0.5284988,2.8170176,10.865771,0.0849768,1.4378018,11.182494,-0.9543925,1.3364935,8.87639,-0.30568907,1.9950516,9.8590765,-0.5356792,2.5723996,9.851614,-0.0973289,2.7992113,10.650318,-0.10231945,2.8632991,10.407029,-0.13369495,3.0746515,8.9589205,0.035998315,2.6058204,9.892795,1.0093598,1.5415366,11.091164,-0.23215273,2.310182,10.773741,0.3820677,2.295438,11.652307,1.0405881,2.8095012,9.538801,0.25903395,2.1788795,9.971091,-0.17903394
624,player_1,1.7732697,-0.90145206,-0.06508262,1.9238449,-0.45383963,-0.21482363,1.7263834,-0.36377722,-0.16254416,1.7467799,-0.50383615,0.06636104,1.5964998,0.18871129,-0.39332825,1.5549616,-1.2396007,-0.20593989,1.4930509,-0.5765682,-0.6925421,1.938351,-0.7875031,-0.14273989,1.8171431,-0.6579681,-0.12565455,2.039438,-0.2783632,-0.45387983,2.314609,-1.2691295,-0.18662801,1.8106956,-0.8982726,0.4254344,1.366915,-0.11094284,-0.469778,2.0218525,-0.665909,-0.083292946,1.8731753,0.11675382,0.50267345,2.1477919,-0.8619478,0.29309964,1.6737432,-1.065808,-0.21309966
625,player_0,2.359823,10.558183,-0.15213212,2.1627781,10.384842,-0.08372162,2.5116966,10.963049,-0.5109932,2.9289165,11.046501,0.10011797,1.5847542,11.327502,-0.90754026,1.4618899,9.14546,-0.2643577,2.1374533,10.0784025,-0.49484104,2.677278,10.083432,-0.12787557,2.915647,10.857116,-0.10047379,2.9955735,10.587499,-0.09155178,3.1604564,9.212058,0.07260542,2.6947486,10.135062,0.9784902,1.7092673,11.253098,-0.21354264,2.4066691,10.931852,0.40011692,2.413547,11.816568,1.015296,2.916622,9.73848,0.24105465,2.2730765,10.215684,-0.16105467
625,player_1,1.8716319,-0.7325137,-0.0033727698,1.9753691,-0.36150843,-0.17355493,1.8582336,-0.371342,-0.13289434,1.8535417,-0.45821488,0.039263576,1.7198153,0.06278908,-0.2827836,1.6651933,-0.98387754,-0.15461168,1.5745487,-0.48578197,-0.5066318,2.0591204,-0.61059487,-0.14051756,1.8884836,-0.5459041,-0.0676261,2.0645037,-0.27392715,-0.31673372,2.2963257,-1.0208834,-0.078595586,1.9038991,-0.7165431,0.31180057,1.5391212,-0.1779126,-0.37595284,2.076844,-0.5991275,-0.039773352,2.0101066,0.034383714,0.41033617,2.2240279,-0.68519086,0.30399776,1.7598494,-0.88153803,-0.22399774
626,player_0,2.4050264,11.010048,-0.17119655,2.1954706,10.789786,-0.07899815,2.5918436,11.409318,-0.5803628,3.0427184,11.51563,0.104603246,1.5599222,11.822787,-0.95037395,1.4599864,9.4913,-0.26813692,2.1541746,10.471608,-0.54750013,2.7730231,10.479008,-0.15691298,3.0564244,11.315009,-0.11985147,3.123065,10.981137,-0.10472077,3.29051,9.5399,0.09087693,2.8034115,10.5374775,1.0439277,1.742738,11.740212,-0.2374152,2.4483166,11.385886,0.45494092,2.4806824,12.342712,1.105272,3.0402794,10.114162,0.2530183,2.341151,10.631713,-0.17301828
626,player_1,1.9701412,-0.42609113,0.043767985,2.0472221,-0.04336001,-0.15623978,1.9660234,-0.064596176,-0.11366718,1.97966,-0.1719156,0.04481515,1.8427986,0.28998816,-0.2507595,1.7779853,-0.63537353,-0.1548568,1.682414,-0.18308525,-0.4110964,2.18966,-0.2823422,-0.11374936,1.9942255,-0.25024676,-0.03583458,2.1651812,0.018524677,-0.26767784,2.3766918,-0.67748606,-0.015403792,2.031313,-0.39110118,0.3038482,1.6652287,0.062836275,-0.31348982,2.1523154,-0.29591414,0.00020870566,2.1378744,0.31411868,0.40355924,2.3361897,-0.36592174,0.31251237,1.8362755,-0.55570096,-0.23251235
627,player_0,2.4050264,11.010048,-0.17119655,2.1954706,10.789786,-0.07899815,2.5918436,11.409318,-0.5803628,3.0427184,11.51563,0.104603246,1.5599222,11.822787,-0.95037395,1.4599864,9.4913,-0.26813692,2.1541746,10.471608,-0.54750013,2.7730231,10.479008,-0.15691298,3.0564244,11.315009,-0.11985147,3.123065,10.981137,-0.10472077,3.29051,9.5399,0.09087693,2.8034115,10.5374775,1.0439277,1.742738,11.740212,-0.2374152,2.4483166,11.385886,0.45494092,2.4806824,12.342712,1.105272,3.0402794,10.114162,0.2530183,2.341151,10.631713,-0.17301828
627,player_1,1.9705157,-0.42596516,0.04349895,2.0474334,-0.043151796,-0.15585494,1.9661248,-0.064474836,-0.11373522,1.9796569,-0.17149204,0.04494614,1.8426862,0.29013416,-0.25033313,1.7780966,-0.6353328,-0.15484455,1.6823897,-0.1830217,-0.4110076,2.1895292,-0.2820652,-0.11377636,1.9941547,-0.25059086,-0.03573302,2.165401,0.018425986,-0.26721773,2.3762107,-0.67740166,-0.0151462555,2.0313652,-0.39106768,0.30384794,1.6649859,0.06290159,-0.31336296,2.1520197,-0.29601422,7.7307224e-05,2.137905,0.3142315,0.40339231,2.3362002,-0.36586934,0.31248462,1.8362652,-0.55575335,-0.23248461
628,player_0,2.4645593,11.18568,-0.1527043,2.2478175,10.926675,-0.065378696,2.6434598,11.536972,-0.57268405,3.0694036,11.681919,0.13193987,1.6276758,11.969936,-0.9234688,1.5339203,9.686149,-0.22360712,2.2402363,10.601508,-0.56385934,2.8072145,10.624904,-0.15065342,3.108883,11.46263,-0.10745546,3.1843634,11.129034,-0.11916369,3.3212454,9.704995,0.09308918,2.8565903,10.689264,1.0238426,1.830168,11.881527,-0.22718334,2.4837446,11.525014,0.47692856,2.5286744,12.454013,1.0784211,3.0790076,10.2552185,0.2306404,2.36646,10.81742,-0.15064043
628,player_1,2.0316904,-0.32519224,0.07360308,2.0437126,0.09774104,-0.14696491,2.0164833,0.025072396,-0.083219625,2.0435457,-0.08754821,0.059450444,1.8924406,0.33330938,-0.2417453,1.8169997,-0.52109313,-0.17237046,1.7014749,-0.0914336,-0.35667622,2.252612,-0.17081845,-0.100528516,2.0524912,-0.17849699,-0.0062119663,2.1976314,0.11416504,-0.23226953,2.4105508,-0.5821475,0.035113048,2.1130064,-0.28316793,0.331015,1.7157998,0.11187798,-0.25706413,2.1904235,-0.1960861,0.025742851,2.1903098,0.4288367,0.41989997,2.4140582,-0.27768743,0.3379489,1.8457149,-0.45601153,-0.2579489
629,player_0,2.5012631,11.078169,-0.14150706,2.2700396,10.796641,0.00035354495,2.6504726,11.383417,-0.5385885,3.086849,11.586314,0.15562285,1.6725519,11.817241,-0.90828633,1.5353107,9.6112175,-0.1574052,2.3288722,10.478316,-0.52714646,2.780272,10.494953,-0.093533814,3.1068661,11.339706,-0.062984854,3.21661,10.981067,-0.13298726,3.304192,9.628608,0.10000495,2.9093516,10.595876,1.0110903,1.8650839,11.748016,-0.18110922,2.5027907,11.365776,0.47746572,2.5189621,12.282032,1.031246,3.0630343,10.118859,0.21041185,2.377333,10.758514,-0.13041183
629,player_1,2.0715258,-0.28897125,0.090017386,2.0093677,0.13986751,-0.12661807,2.0396867,0.046693504,-0.052542523,2.0909922,-0.0528464,0.06764707,1.9250875,0.3210878,-0.22542211,1.8364972,-0.46350306,-0.1617837,1.7174687,-0.06977393,-0.31403273,2.2621417,-0.13747585,-0.08012122,2.0877426,-0.14838618,0.017429665,2.2004895,0.13212542,-0.21237591,2.398345,-0.542532,0.08765299,2.1639912,-0.22541144,0.35166287,1.7353141,0.09412375,-0.19538999,2.1914682,-0.1531947,0.05920872,2.1924236,0.4576961,0.42414996,2.4328823,-0.25369915,0.3390538,1.8468589,-0.3939028,-0.2590538
630,player_0,2.529435,10.943557,-0.17354107,2.1854382,10.568189,0.07193467,2.6843731,11.198129,-0.5446452,3.1682315,11.532255,0.17527851,1.5846763,11.72623,-1.0935493,1.3887992,9.305481,-0.052476957,2.3956947,10.2591095,-0.608495,2.7673674,10.206877,-0.047069594,3.159112,11.231692,-0.021729454,3.304335,10.775517,-0.19667599,3.3665023,9.339423,0.087958135,3.0540824,10.409245,1.1509212,1.8112009,11.693729,-0.15901703,2.5113795,11.231394,0.5109229,2.479976,12.209982,1.0788305,3.0795743,9.815886,0.22410914,2.3551307,10.659104,-0.14410916
630,player_1,2.0603502,-0.14709838,0.07860028,1.9692862,0.29247475,-0.11064241,2.0060353,0.2078871,-0.033581294,2.1026497,0.11297725,0.06823608,1.9128386,0.4850856,-0.22264346,1.8138555,-0.34244326,-0.15819356,1.7110649,0.0780474,-0.3370654,2.2441463,0.0012042448,-0.06769388,2.1093504,0.0012843311,0.022530638,2.182895,0.28718105,-0.23125711,2.3691993,-0.418343,0.10080682,2.179687,-0.06665897,0.39243335,1.7163782,0.25744963,-0.16881207,2.150165,0.0042592175,0.07843208,2.1697884,0.61338747,0.45455435,2.4263299,-0.10193424,0.33185083,1.833928,-0.22693214,-0.2518508
631,player_0,2.5785434,10.9173975,-0.18499199,2.171195,10.470873,0.02745577,2.7214012,11.13664,-0.5734491,3.229838,11.478312,0.15207322,1.6025298,11.750103,-1.2141197,1.3810043,9.251558,0.023514517,2.4595146,10.180889,-0.706235,2.7865722,10.086308,-0.034894504,3.2235467,11.253449,-0.04675696,3.3900647,10.716874,-0.28679827,3.426309,9.226017,0.029918082,3.130379,10.411508,1.203343,1.8380958,11.66891,-0.18304473,2.5642653,11.22604,0.4870418,2.5008142,12.175929,0.99583834,3.0852962,9.734479,0.23309845,2.3922784,10.665933,-0.15309843
631,player_1,2.0720508,-0.13703436,0.08413283,1.9733919,0.30454785,-0.098224044,2.0034087,0.22084285,-0.012109339,2.1187987,0.123993635,0.0785138,1.9130697,0.51100147,-0.22174296,1.8110546,-0.35104668,-0.15487894,1.7347705,0.097376466,-0.3487989,2.2443714,-0.00060234964,-0.05015856,2.1211042,0.025242545,0.02688142,2.192641,0.30660266,-0.24185061,2.3768759,-0.41324848,0.099133,2.2007375,-0.03772656,0.42020568,1.716838,0.28686708,-0.14796862,2.1487188,0.024317507,0.09220718,2.1679974,0.6323963,0.47003064,2.4384296,-0.09451723,0.33014446,1.838425,-0.20987512,-0.25014448
632,player_0,2.6210904,10.832358,-0.118094586,2.2971666,10.385627,0.102941334,2.7394412,10.92652,-0.42387214,3.2379565,11.32121,0.14564002,1.8201923,11.553574,-1.0306959,1.5528678,9.385558,0.13562804,2.533298,10.147509,-0.6360476,2.817866,10.078059,0.008200839,3.2663956,11.094433,-0.012820959,3.3721786,10.632884,-0.25647885,3.325887,9.32999,0.07644376,3.1780756,10.454878,1.1006507,2.060301,11.451045,-0.08410076,2.560454,11.068765,0.35317487,2.5237942,11.904007,0.86424786,3.0724468,9.816961,0.23213369,2.4808884,10.661538,-0.1521337
632,player_1,2.0705752,-0.19750232,0.08323717,1.994104,0.24360435,-0.08414318,1.9928819,0.16566655,0.018168025,2.140152,0.07954546,0.10235082,1.912948,0.4890052,-0.2190601,1.8074932,-0.42671368,-0.14405498,1.7654405,0.062289298,-0.36591235,2.2383935,-0.05695793,-0.023313537,2.1367073,-0.0052910894,0.033831567,2.1998734,0.2772659,-0.26607522,2.3827178,-0.4775001,0.10465383,2.225319,-0.065284036,0.47384727,1.7222521,0.27052122,-0.12930563,2.1382422,-0.016167767,0.10758526,2.1524005,0.5860496,0.48504624,2.4582787,-0.1638232,0.32670784,1.8349364,-0.2514998,-0.24670786
633,player_0,2.6214337,10.835045,-0.12204052,2.2923918,10.385261,0.09989394,2.7383492,10.929452,-0.42796412,3.2363815,11.323283,0.14395939,1.8141992,11.562944,-1.0399792,1.5480402,9.38497,0.1345997,2.5312152,10.147281,-0.6439608,2.813948,10.076685,0.0043155625,3.266526,11.103455,-0.011987686,3.3738396,10.634879,-0.25982258,3.3293653,9.327759,0.06979629,3.181281,10.4560995,1.1016793,2.062307,11.457624,-0.090995245,2.5592675,11.073037,0.35342884,2.5207126,11.908642,0.8651862,3.0711486,9.815564,0.2310468,2.4821866,10.662937,-0.15104681
633,player_1,2.0704744,-0.19783114,0.084016226,1.9945347,0.24387906,-0.08431028,1.9924392,0.16601697,0.018116832,2.1403537,0.0794632,0.10297954,1.9130248,0.48915052,-0.21859035,1.8076633,-0.42655504,-0.14395407,1.7649999,0.06269916,-0.36536974,2.2384033,-0.056985907,-0.0228585,2.1367416,-0.004961079,0.03397987,2.200148,0.277126,-0.26631975,2.3828812,-0.47783083,0.10539113,2.225285,-0.064802185,0.4740874,1.7214627,0.27086502,-0.12949717,2.1381133,-0.015874498,0.10793808,2.1523712,0.58609617,0.4846823,2.458121,-0.16388078,0.32688805,1.8350942,-0.25144225,-0.24688807
634,player_0,2.6980307,10.815314,-0.12504187,2.3976567,10.419406,0.10006095,2.8000727,10.897794,-0.38107166,3.3006854,11.300435,0.11969265,1.9911628,11.520288,-0.9741935,1.6804029,9.469595,0.14289424,2.5835176,10.170593,-0.6496413,2.8741271,10.134705,-0.009669818,3.3360724,11.083644,-0.02351547,3.3928218,10.62827,-0.2929455,3.3568554,9.407851,0.023286328,3.2386808,10.4746,1.0321114,2.2249236,11.417915,-0.09368167,2.6456797,11.0496025,0.29822782,2.5814545,11.828841,0.79958314,3.1271532,9.864828,0.23497513,2.5939455,10.68696,-0.15497512
634,player_1,2.0536761,-0.28166524,0.09045852,1.9994625,0.1361054,-0.055821538,1.9736928,0.064684376,0.043111727,2.1389573,-0.013567861,0.1257879,1.8807282,0.43924907,-0.21685569,1.7742461,-0.53724074,-0.1303748,1.7903666,-0.0049612448,-0.37448114,2.2153158,-0.15942132,0.0032862723,2.128376,-0.06323502,0.030913368,2.1898882,0.20511484,-0.28222936,2.381884,-0.5706395,0.102812365,2.2390509,-0.12910113,0.5249319,1.713686,0.2177408,-0.11030047,2.1191258,-0.09336656,0.10912381,2.1208863,0.5019785,0.5003118,2.4649541,-0.26932555,0.33117193,1.827292,-0.33558515,-0.25117195
635,player_0,2.8425307,10.762285,-0.102291316,2.5545058,10.491879,0.11556904,2.8914578,10.900205,-0.27724826,3.3270345,11.23969,0.1292634,2.2532325,11.410178,-0.8344663,1.9349554,9.6613035,0.12343361,2.7478414,10.293119,-0.53213567,2.9469872,10.217706,0.0159145,3.333949,11.074526,-0.008463785,3.412664,10.735966,-0.25299734,3.3556156,9.638764,0.054350793,3.3075948,10.559639,0.9284216,2.4473858,11.335935,-0.053941548,2.767317,11.026105,0.23114634,2.7115211,11.684328,0.7055532,3.1734138,10.005095,0.20894691,2.7108233,10.733892,-0.12894692
635,player_1,2.0518143,-0.3620323,0.09628194,2.0003757,0.01855135,-0.017886057,1.9647375,-0.028974459,0.055883966,2.155218,-0.09144005,0.13846341,1.8511114,0.37131673,-0.22266732,1.753497,-0.64535946,-0.11591287,1.8214997,-0.089973606,-0.37079996,2.206462,-0.2694849,0.02654998,2.124898,-0.12043266,0.0275542,2.189629,0.12962976,-0.29041076,2.39671,-0.6477031,0.10198982,2.2793999,-0.18792677,0.57366645,1.7281919,0.15223476,-0.07954678,2.1022537,-0.16233495,0.10845234,2.0995362,0.4102692,0.49609667,2.4756477,-0.37668645,0.3321199,1.8366065,-0.4098364,-0.2521199
636,player_0,3.007004,10.649872,-0.0728984,2.748773,10.513353,0.13238117,3.0134742,10.869692,-0.21312074,3.3775365,11.135293,0.123604566,2.50604,11.270477,-0.6901356,2.218041,9.776109,0.08733252,2.9174597,10.353256,-0.42285,3.0469446,10.275773,0.0726767,3.3681588,10.989251,0.0048749,3.4487543,10.787274,-0.22688518,3.4073164,9.803073,0.06421355,3.3867924,10.578617,0.8361221,2.6568053,11.205104,0.007425502,2.9388578,10.959336,0.18986917,2.8590574,11.542419,0.631204,3.2490416,10.095247,0.1854881,2.8614523,10.684925,-0.10548811
636,player_1,2.0693862,-0.40514764,0.10342535,2.019243,-0.09587176,0.035756618,2.0028307,-0.10864543,0.06464801,2.1896336,-0.118422635,0.14279205,1.8369452,0.32292703,-0.22417349,1.7560624,-0.7185364,-0.08853693,1.8827138,-0.14341962,-0.3523765,2.2222812,-0.3636139,0.066340566,2.1416776,-0.1322498,0.0071880817,2.205819,0.08275166,-0.28154987,2.4425871,-0.6855048,0.11136429,2.34241,-0.2081656,0.62410784,1.7856035,0.106395364,-0.036738276,2.1048665,-0.1884232,0.10676214,2.0926616,0.34651074,0.48721135,2.49154,-0.44243026,0.33939058,1.8618897,-0.41969943,-0.2593906
637,player_1,2.1011677,-0.43157825,0.11594516,2.0327647,-0.15588224,0.07178917,2.0439544,-0.14962722,0.053207047,2.2375262,-0.11848152,0.13378748,1.827874,0.32643864,-0.23728675,1.7392541,-0.782729,-0.074775666,1.9435757,-0.17015335,-0.35624525,2.2565727,-0.41731733,0.090157904,2.160714,-0.10620577,-0.019070163,2.2435076,0.061312616,-0.275499,2.5130665,-0.73718214,0.10665843,2.410972,-0.21666017,0.6719339,1.8253179,0.10421479,-0.014419511,2.137993,-0.19389775,0.10807748,2.113038,0.34865615,0.5100499,2.5283213,-0.48662543,0.36345097,1.8969505,-0.43874156,-0.28345096
637,player_0,3.1584964,10.4892,-0.028058998,2.9533918,10.441906,0.14966828,3.1133246,10.766792,-0.12150673,3.406713,10.972447,0.11519898,2.7512763,11.094779,-0.5333616,2.512979,9.84172,0.07842854,3.1021223,10.356114,-0.29396453,3.1450639,10.256226,0.12337007,3.378771,10.837917,-0.009931505,3.4707007,10.737466,-0.1675542,3.4567378,9.955775,0.0756807,3.4429467,10.532439,0.71122134,2.8856072,11.006985,0.073382154,3.100392,10.807737,0.13142247,3.0293996,11.30726,0.5502141,3.320395,10.1485195,0.14036034,2.9932897,10.575956,-0.06036035
638,player_1,2.1238115,-0.5371229,0.13496223,2.008607,-0.2598364,0.11087291,2.068942,-0.19711083,0.05324682,2.3228483,-0.08887318,0.13612938,1.7391764,0.43495622,-0.30497566,1.6123033,-0.9571686,-0.106218785,1.9789422,-0.1780991,-0.43771204,2.303069,-0.5346349,0.12764338,2.1891592,-0.029507369,-0.0760954,2.3148723,0.09863591,-0.32602653,2.7095516,-0.9064877,0.104719944,2.5650337,-0.22432627,0.84383714,1.8206675,0.16248524,0.03112252,2.170918,-0.22399952,0.10525179,2.136688,0.46300533,0.6361548,2.6510532,-0.60105824,0.46565852,1.8955353,-0.50386095,-0.38565853
638,player_0,3.2759864,10.328016,0.011624001,3.1498196,10.345968,0.115281895,3.2398992,10.545306,-0.049659498,3.412817,10.644649,0.105599135,3.0323598,10.739036,-0.2902293,2.8944921,9.952554,0.04711806,3.2417276,10.301888,-0.15953699,3.257052,10.219478,0.10261673,3.3919723,10.568443,0.028922517,3.4579937,10.561663,-0.0959051,3.4465826,10.055274,0.0575549,3.4272103,10.381563,0.4658419,3.11731,10.690547,0.074026085,3.238445,10.544131,0.08514977,3.2031932,10.869322,0.35765073,3.374904,10.154197,0.09571811,3.1484487,10.405879,-0.01571811
639,player_1,2.1217358,-0.5310054,0.1355366,2.005753,-0.24842142,0.11133843,2.065339,-0.18932644,0.05186525,2.3198507,-0.081375465,0.13676798,1.7357829,0.45050848,-0.30900905,1.6087673,-0.95520926,-0.10782677,1.9762474,-0.16929257,-0.44204354,2.3026795,-0.5300255,0.12671657,2.1864192,-0.023734003,-0.07875064,2.3146615,0.10734287,-0.33204073,2.7109942,-0.90562737,0.102155425,2.5664086,-0.2192268,0.84906894,1.8129997,0.17296016,0.027372792,2.172474,-0.21308024,0.10441737,2.1345255,0.47721916,0.6403458,2.6524446,-0.5948363,0.4696131,1.8913891,-0.5037851,-0.3896131
